"928","infektiologie1","Infektiologie I (HIV- und bakterielle Infektionen)",,"0221 - 478 5860","0221 - 478 5915","https://innere1.uk-koeln.de/erkrankungen-therapien/infektiologie/","11",NULL,,"1","1","1","1","1","elisabeth.albrecht@uk-koeln.de",,,"9",,,"4","0","1"
"929","infektiologie2","Infektiologie II (Neutropenie und Pilzinfektionen)",,"0221 - 478 85523","0221 - 478 3611","http://innere1.uk-koeln.de/klinische-studien/studienzentrum","68",NULL,,"1","1","1","1","1",,,,"9",,,"4","0","1"
"930","klinstudienzentruminnere1","Klinisches Studienzentrum (Innere Medizin I)",,"+49 221 478-98888",,"http://innere1.uk-koeln.de/klinische-studien/studienzentrum",NULL,NULL,,"1","0","0","0","1","studien-innere1@uk-koeln.de",,,"9",,,"4","0","1"
"931","ahe","Arid Lands, Humankind and Environment (AHE)",,,,"http://ahe.uni-koeln.de","302",NULL,,"1","1","1","1","1",,"/math-nat-fak/geographie/ahe/",,"0","math_geographie_ahe_n","math_geographie_ahe_a","5","85","1"
"932","geologie","Geologie und Paläontologie",,"0221 - 470 5619","0221 - 470 5149","http://www.geologie.uni-koeln.de/773.html","310a",NULL,,"1","1","0","0","1",,"/math-nat-fak/geologie/",,"0","math_geologie_n","math_geologie_a","5","0","1"
"933","sfb589","SFB 589",,,,"http://www.uni-koeln.de/med-fak/biochemie/sfb589/",NULL,NULL,,"1","1","1","1","1",,"/med-fak/biochemie/sfb589/",,"0","med_biochemie_sfb589_n","med_biochemie_sfb589_a","4","85","1"
"934","kinderjugendnotfall","Kinder- und Jugendärztliche Notfallpraxis",,"0221 - 47 88 89 99",,"http://kindernotfallpraxis.uk-koeln.de/","26","0",,"1","0","0","0","1","patienteninformationsdienst@kvno.de",,,"9",,,"0","70","1"
"935","dgbf","Deutsche Gesellschaft für Bindegewebsforschung ",,,,"http://www.dgbf.de/",NULL,NULL,,"1","1","1","1","1","mats.paulsson@uni-koeln.de","/med-fak/biochemie/dgbf/",NULL,"0","med_biochemie_dgbf_n","med_biochemie_dgbf_a","4","90","1"
"936","philfak","Philosophische Fakultät",,,,"http://www.uni-koeln.de/phil-fak/",NULL,NULL,,"1","1","0","1","1",,"/phil-fak/",,"0","phil_fak_n","phil_fak_a","3","81","1"
"937","schreibzentrum","Schreibzentrum (Studierendenwerk)",,"0221 / 94265 - 109",,"http://www.kstw.de/index.php?option=com_content&view=article&id=155&Itemid=112","212",NULL,,"1","1","0","0","1","beratung@kstw.de",,,"9",,,"9","0","1"
"938","gradkolleg811","GK 811 - Theoretische und empirische Grundlagen des Risikomanagements",,"0221 - 470 - 2714 ","0221 - 470 - 3992","http://www.risk.uni-koeln.de/","101a",NULL,,"1","1","0","0","1","graduiertenkolleg@wiso.uni-koeln.de",,,"9",,,"1","0","1"
"942","gradkolleg296","GK 296 - Genetik zellulärer Systeme",,,,"http://www.genetik.uni-koeln.de/teaching/graduiertenkolleg/","300",NULL,,"1","1","0","0","1",,"/math-nat-fak/genetik/teaching/graduiertenkolleg/",NULL,"0",,,"5","0","1"
"943","jurfak","Juristische Fakultät",,,,"http://jura.uni-koeln.de",NULL,NULL,,"1","1","0","1","1","jura-dv@uni-koeln.de","/jur-fak/",,"0","jur_fak_n","jur_fak_a","2","0","1"
"948","mathnatfak","Mathematisch Naturwissenschaftliche Fakultät",,,,"http://www.uni-koeln.de/math-nat-fak/",NULL,NULL,,"1","1","0","1","1",,"/math-nat-fak/",,"0","math_fak_n","math_fak_a","5","0","1"
"955","ewfak","Erziehungswissenschaftliche Fakultät",,,,"http://www.uni-koeln.de/ew-fak/",NULL,NULL,,"1","1","1","1","1",,"/ew-fak/",NULL,"0","ew_fak_n","ew_fak_a","6","81","1"
"956","gesellschaftsrecht","Gesellschaftsrecht (IfG)",,"+49 (0) 221 470 5694","+49 (0) 221 470 5031","http://www.jura.uni-koeln.de/4909.html","100","2","Bauteil 9","0","0","0","0","1","post-bbs@uni-koeln.de","/jur-fak/ifg/",,"0","jur_ifg_n","jur_ifg_a","2","0","1"
"958","schwerbehindertuni","Schwerbehindertenvertretung (Universität)",,"0221 - 470 4314","0221 - 470 6740","http://verwaltung.uni-koeln.de/sbv/content/index_ger.html","105",NULL,"Raum S","1","0","0","0","1","vertrauensperson-sbv@uni-koeln.de",,,"9",,,"9","0","1"
"961","foerdervereinrechtswiss","Förderverein der Rechtswissenschaft an der Universität zu Köln",,,,"http://jura-foerderverein.uni-koeln.de",NULL,NULL,,"1","1","0","1","1",,,,"0",,,"2","70","1"
"962","ottowolff","Otto Wolff Institut für Wirtschaftsordnung",,"0221 - 470 5348","0221 - 470 5350","http://www.otto-wolff-institut.de/","411","1",,"1","0","0","0","1",,,,"9",,,"1","0","1"
"963","humanwiss","Humanwissenschaftliche Fakultät",,,,"http://www.hf.uni-koeln.de/",NULL,NULL,,"1","1","0","1","1",,"/hf/",,"0","hwf_n","hwf_a","6","0","1"
"964","kinderguni3a","Kindertagesstätte (Gruppenraum)",,,,"http://cms.uk-koeln.de/dezernat4/content/kindertagesstaette/index_ger.html","62",NULL,,"1","1","1","1","1",,,,"0",,,"4","0","1"
"966","egonschuetz","Egon Schütz Archiv",,"0221 - 470 - 3371","0221 - 470 - 6707","http://www.Egon-Schuetz-Archiv.uni-koeln.de","100","2","Bauteil 4, Raum 4.207","1","0","0","0","1","Hartmut.Meyer-Wolters@Uni-Koeln.de","/zentral/schuetz-archiv/",,"0","zent_schuetz_n","zent_schuetz_a","9","0","1"
"968","test","Test-Institution (zum Testen von Webrechten)","Kurzname",,,,NULL,NULL,,"1","1","1","1","1",,"/inter-fak/test/",,"0","inter_test_n","inter_test_a","0","99","0"
"969","koelnbonnerforum","Köln-Bonner Forum",,"0221-470-2364","0221-470-5146","http://www.koelnbonnerforum.uni-koeln.de/","202",NULL,,"1","0","0","0","1",,"/jur-fak/koelnbonn",,"0","jur_koelnbonn_n","jur_koelnbonn_a","2","0","1"
"983","fachschaftbiodidaktik","Fachschaft Biologie-Didaktik",,,,"http://www.fs-biodidaktik.uni-koeln.de/","216",NULL,,"1","1","1","1","1",,"/math-nat-fak/fs-biodidaktik/",,"0","math_fs-biodidaktik_n","math_fs-biodidaktik_a","5","2","1"
"984","internationalmasteres","International master of environmental science (IMES)",,"+49 (0)221 168 21594",,"http://www.uni-koeln.de/imes/","207",NULL,,"1","0","0","0","1","Imes-info@uni-koeln.de","/math-nat-fak/geomet/imes/",,"0","math_imes_n","math_imes_a","5","72","1"
"985","erziehungsozwiss","Erziehungs- und Sozialwissenschaften (Fachgruppe)",,,,"http://www.hf.uni-koeln.de/2010",NULL,NULL,,"1","0","0","0","1",,,,"0",,,"6","0","1"
"986","bildungsphilosophie","Bildungsphilosophie, Anthropologie und Pädagogik der Lebensspanne",,,,"http://www.hf.uni-koeln.de/30483",NULL,NULL,,"1","0","0","0","1",,,,"0",,,"6","0","1"
"988","allgdidaktikschulforschung","Allgemeine Didaktik und Schulforschung",,,,"http://www.hf.uni-koeln.de/30485",NULL,NULL,,"1","0","0","0","1",,,,"0",,,"6","0","1"
"989","gerontagogik","Gerontagogik (Prof. Meyer-Wolters)",,"0221-470-3371 ","0221-470-6707","http://www.uni-koeln.de/phil-fak/paedsem/meyer-wolters/","100","2","Bauteil 4","1","1","1","1","1","Hartmut.Meyer-Wolters@Uni-Koeln.de",,,"0",,,"6","0","1"
"990","kindheitsforschung","Kindheitsforschung (Prof. Anacker)",,"0221-470-4735","0221-470-7753","http://www.hf.uni-koeln.de/30543","216c","1","Block C","1","1","1","1","1",,,,"0",,,"6","0","1"
"991","fruehekindheit","Frühe Kindheit und Familie (Prof. Schäfer)",,"0221-470-4735","0221-470-7753","http://www.hf.uni-koeln.de/30549","216c","1","Block C","1","1","1","1","1",,,,"0",,,"6","0","1"
"992","erwachsenenbildung","Erwachsenenbildung / Weiterbildung (Prof. Künzel)",,"0221-470-4727","0221-470-4960","http://www.hf.uni-koeln.de/30546","216c","1","Block C","1","1","1","1","1",,,,"0",,,"6","0","1"
"993","historischsystempaeda","Historisch Systematische Pädagogik (Prof. Frost)",,"0221-470-3371","0221-470-6707","http://www.hf.uni-koeln.de/30545","100","2","Bauteil 4","1","1","1","1","1","karin.farokhifar@uni-koeln.de",,,"0",,,"6","0","1"
"994","antropologie","Antropologie und Ethik (Prof. Mertens)",,,,"http://www.uni-koeln.de/phil-fak/paedsem/","100","1","Bauteil 4","1","1","1","1","1",,,,"0",,,"6","0","1"
"995","philpaedwissenstheorie","Philosophisch-pädagogische Wissenschaftstheorie und Methodenlehre (Prof. Schneider)",,"0221 - 470-3871",,"http://www.hf.uni-koeln.de/30550","100","2","Bauteil 4","1","1","1","1","1",,,,"0",,,"6","0","1"
"996","vergleichendeerziehung","Vergleichende Erziehungswissenschaft",,"0221-470-3371","0221-470-6707","http://www.hf.uni-koeln.de/30551","100","1","Bauteil 4","1","1","1","1","1",,,,"0",,,"6","0","1"
"998","historischebildungsforschung","Historische Bildungsforschung",,"0221-470-4735","0221-470-7753","http://www.hf.uni-koeln.de/30518","216c","1","Block C","1","1","1","1","1",,,,"0",,,"6","0","1"
"999","lehrlernforschung","Lehr-/Lernforschung (Dewey-Center)",,"0221-470-4735","0221-470-7753","http://www.hf.uni-koeln.de/30541","216c","1","Block C","1","1","1","1","1",,,,"0",,,"6","0","1"
"1000","interkulturellebildung","Interkulturelle Bildungsforschung",,"0221-470-4622","0221-470-7753","http://www.hf.uni-koeln.de/30555","216c","1","Block C","1","1","1","1","1",,,,"0",,,"6","0","1"
"1001","allgdidaktikgymnasium","Allgemeine Didaktik und Pädagogik des Gymnasiums und der Gesamtschule",,"0221-470.5810",,"http://www.hf.uni-koeln.de/30557","100","-1","Bauteil 5","1","1","0","0","1",,,,"0",,,"6","0","1"
"1002","psychologie","Psychologie, Department",,,,"http://www.hf.uni-koeln.de/2013",NULL,NULL,,"1","0","0","0","1",,,,"0",,,"6","0","1"
"1005","allgpsych1","Allgemeine Psychologie I",,"0221 470-1444","0221 470-1443","http://www.hf.uni-koeln.de/31543","210a","0",,"0","1","0","0","1",,,,"0",,,"6","0","1"
"1006","sozialpsych1","Sozialpsychologie I ",,"0221 470-4773","0221 470-5105","http://social-cognition.uni-koeln.de/","210a","2",,"0","1","0","0","1",,,,"0",,,"6","0","1"
"1007","sozialpsych2","Sozialpsychologie II (Kommunikation und Medienwissenschaften)",,"0221 470-6502","0221 470-5299","http://medienpsychologie.hf.uni-koeln.de/","210a","1",,"1","1","0","0","1","bente@uni-koeln.de","/phil-fak/psych/diff/",,"0","phil_psych_dif_n","phil_psych_dif_a","6","0","1"
"1010","lernentwicklungsstoerungen","Lern- und Entwicklungsstörungen / Klinische Psychologie",,"0221 470-4074","0221 470-5105","http://www.hf.uni-koeln.de/32695","216c","1","Block C","0","1","0","0","1",,,,"0",,,"6","0","1"
"1011","wolgograd","Partnerschaft Universität zu Köln - Universität Wologograd",,,,"http://www.uni-koeln.de/partnerschaft/wolgograd/",NULL,NULL,,"1","1","1","1","1",,"/partnerschaft/wolgograd/",,"0","partner_wolgo_n","partner_wolgo_a","9","80","1"
"1012","slavistiktest","Slavisches Institut - Testseiten",,,,"http://www.uni-koeln.de/phil-fak/slavistik/",NULL,NULL,,"1","1","1","1","1",,"/phil-fak/slavistik/","Diese Berechtigungen gelten nicht für den aktuellen
Webauftritt des Instituts, der als Webprojekt (webdyn1)
realisiert ist.","0","phil_slavistik_n","phil_slavistik_a","3","81","1"
"1013","medfak","Medizinische Fakultät",,,,"http://www.medfak.uni-koeln.de/",NULL,NULL,,"1","1","0","1","1",,"/med-fak/",,"9",,,"4","0","1"
"1014","wiinfo","Wirtschaftsinformatik",,,,"http://www.wirtschaftsinformatik.uni-koeln.de/","411",NULL,,"1","0","0","0","1",,,,"9",,,"1","0","1"
"1015","bibliothekinformatik","Bibliothek für Informatik und Wirtschaftsinformatik",,"0221 470-89790","0221 470-89779","http://bibliothek.informatik.uni-koeln.de/","133","5",,"1","1","1","1","1"," bibliothek@informatik.uni-koeln.de",,,"9",,,"8","0","1"
"1016","centerqsga","Center of Quaternary Science and Geoarchaeology (QSGA)",,,,"http://qsga.uni-koeln.de/index.html","302",NULL,,"1","1","0","0","1",,,,"0",,,"8","60","1"
"1017","fachschaftifa","Fachschaft IFA (des Instituts für Altertumskunde)",,"0221 - 470 30 47",,"http://www.ifa-fachschaft.de/","103","4",,"1","1","1","1","1","ifa-fachschaft@gmx.de",,,"9",,,"3","2","1"
"1019","erziehungshilfesozarbeit","Erziehungshilfe und Soziale Arbeit",,"0221-470-2089","0221-470 2088","http://www.hf.uni-koeln.de/30070","224",NULL,,"1","0","0","0","1","erziehungshilfe@uni-koeln.de",,,"9",,,"6","0","1"
"1020","forscheming","Forschungsgruppe Eming",,"0221- 478 3196","0221- 478 5949","http://www.eming.uni-koeln.de/",NULL,NULL,,"1","1","1","1","1",,"/med-fak/eming/",,"0","med_eming_n","med_eming_a","4","0","1"
"1021","studierendenparlament","Studierendenparlament",,,,"http://www.stupa.uni-koeln.de/","331",NULL,,"1","0","0","0","1",,,,"1",,,"0","9","1"
"1022","femalecc","Female Career Center (FCC)",,"+49(0)221/470-3224","+49(0)221/470-5138 ","http://fcc.uni-koeln.de/",NULL,NULL,,"1","1","0","0","1","fcc-seminare@uni-koeln.de",,,"0",,,"9","0","1"
"1023","cedis","CEDIS - Center for Diversity Studies",,"0221 470-6331","0221 470-7394","http://www.cedis.uni-koeln.de/","216",NULL,,"1","0","0","0","1","info@diversity-studies.de",,,"1",,,"8","0","1"
"1024","zzhoersaele","Hörsäle",,,,"http://www.uni-koeln.de/uni/hoersaele/",NULL,NULL,,"1","0","0","0","1",,,,"0",,,"0","51","1"
"1025","zzhs00aula1","Aula1",,,,"http://verwaltung.uni-koeln.de/abteilung54/content/sachgebiet_5/hoersaele/hauptgebaeude/aula_1/","100","0","Bauteil 3","1","1","1","1","1",,,,"0",,,"0","0","1"
"1026","zzhs02","Hörsaal II",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/hauptgeb/hg_ug.html?hg_ug_ii","100","-1","Bauteil 8","1","1","1","1","1",,,,"0",,,"0","0","1"
"1027","zzhs05","Hörsaal V",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/hauptgeb/hg_ug.html?hg_ug_v","100","-1","Bauteil 6","1","1","1","1","1",,,,"0",,,"0","0","1"
"1028","zzhs06","Hörsaal VI",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/hauptgeb/hg_ug.html?hg_ug_vi","100","-1","Bauteil 6","1","1","1","1","1",,,,"0",,,"0","0","1"
"1029","zzhs07a","Hörsaal VIIa",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/hauptgeb/hg_ug.html?hg_ug_viia","100","-1","Bauteil 5","1","1","1","1","1",,,,"0",,,"0","0","1"
"1030","zzhs07b","Hörsaal VIIb",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/hauptgeb/hg_ug.html?hg_ug_viib","100","-1","Bauteil 5","1","1","1","1","1",,,,"0",,,"0","0","1"
"1031","zzhs08","Hörsaal VIII",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/hauptgeb/hg_ug.html?hg_ug_viii","100","-1","Bauteil 5","1","1","1","1","1",,,,"0",,,"0","0","1"
"1032","zzhs11a","Hörsaal XIa",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/hauptgeb/hg_eg.html?hg_eg_xia","100","0","Bauteil 5","1","1","1","1","1",,,,"0",,,"0","0","1"
"1033","zzhs11b","Hörsaal XIb",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/hauptgeb/hg_eg.html?hg_eg_xib","100","0","Bauteil 5","1","1","1","1","1",,,,"0",,,"0","0","1"
"1034","zzhs12","Hörsaal XII",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/hauptgeb/hg_eg.html?hg_eg_xii","100","0","Bauteil 5","1","1","1","1","1",,,,"0",,,"0","0","1"
"1035","zzhs13","Hörsaal XIII",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/hauptgeb/hg_eg.html?hg_eg_xiii","100","0","Bauteil 5","1","1","1","1","1",,,,"0",,,"0","0","1"
"1036","zzhs17a","Hörsaal XVIIa",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/hauptgeb/hg_eg.html?hg_eg_xviia","100","0","Bauteil 8","1","1","1","1","1",,,,"0",,,"0","0","1"
"1037","zzhs17b","Hörsaal XVIIb",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/hauptgeb/hg_eg.html?hg_eg_xviib","100","0","Bauteil 8","1","1","1","1","1",,,,"0",,,"0","0","1"
"1038","zzhs18","Hörsaal XVIII",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/hauptgeb/hg_eg.html?hg_eg_xviii","100","0","Bauteil 8","1","1","1","1","1",,,,"0",,,"0","0","1"
"1039","zzhs21","Hörsaal XXI",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/hauptgeb/hg_eg.html?hg_1og_hs21","100","1","Bauteil 6","1","1","1","1","1",,,,"0",,,"0","0","1"
"1040","zzhss1","Seminarraum I",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/hauptgeb/hg_eg.html?hg_eg_i","100","0","Bauteil 5","1","1","1","1","1",,,,"0",,,"0","0","1"
"1041","zzhss2","Seminarraum II",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/hauptgeb/hg_eg.html?hg_eg_ii","100","0","Bauteil 5","1","1","1","1","1",,,,"0",,,"0","0","1"
"1042","zzhsa1","Hörsaal A1",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/hoersgb/hoersaal.html?hoersg_hsa1","105","1",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1043","zzhsa2","Hörsaal A2",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/hoersgb/hoersaal.html?hoersg_hsa2","105","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1044","zzhsb","Hörsaal B",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/hoersgb/hoersaal.html?hoersg_hsb","105","1",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1045","zzhsc","Hörsaal C",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/hoersgb/hoersaal.html?hoersg_hsc","105","1",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1046","zzhsd","Hörsaal D",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/hoersgb/hoersaal.html?hoersg_hsd","105","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1047","zzhse","Hörsaal E",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/hoersgb/hoersaal.html?hoersg_hse","105","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1048","zzhsf","Hörsaal F",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/hoersgb/hoersaal.html?hoersg_hsf","105","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1049","zzhsg","Hörsaal G",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/hoersgb/hoersaal.html?hoersg_hsg","105","1",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1050","zzhs01","Hörsaal I",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/wiso/wiso.html?wiso_i","101a","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1051","zzhs23","Hörsaal XXIII",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/wiso/wiso.html?wiso_xxiii","101b","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1052","zzhs24","Hörsaal XXIV",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/wiso/wiso.html?wiso_xxiv","101b","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1053","zzhs25","Hörsaal XXV",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/wiso/wiso.html?wiso_xxv","101b","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1054","zzhsp80","Hörsaal 80 ",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_h80","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1055","zzhsp52","Seminarraum 52",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_s52","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1056","zzhsp54","Seminarraum 54",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_s54","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1057","zzhsp55","Seminarraum 55",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_s55","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1058","zzhsp56","Seminarraum 56",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_s56","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1059","zzhsp57","Seminarraum 57",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_s57","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1060","zzhsp58","Seminarraum 58",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_s58","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1061","zzhsp61","Seminarraum 61",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_s61","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1062","zzhsp63","Seminarraum 63",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_s63","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1063","zzhsp65","Seminarraum 65",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_s65","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1064","zzhsp66","Seminarraum 66",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_s66","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1065","zzhsp67","Seminarraum 67",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_s67","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1066","zzhsp68","Seminarraum 68",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_s68","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1067","zzhsp69","Seminarraum 69",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_s69","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1068","zzhsp72","PC-Raum 72",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_pc72","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1069","zzhsp73","Seminarraum 73",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_s73","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1070","zzhsp74","PC-Raum 74",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_pc74","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1071","zzhsp75","Seminarraum 75",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_s75","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1072","zzhsp76","Seminarraum 76",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_s76","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1073","zzhsp78","Seminarraum 78",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_s78","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1074","zzhsp81","Seminarraum 81",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_s81","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1075","zzhsp82","Seminarraum 82",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_s82","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1076","zzhsp83","Seminarraum 83",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_s83","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1077","zzhsp84","Seminarraum 84",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_s84","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1078","zzhsp85","Seminarraum 85",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_s85","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1079","zzhsp87","Seminarraum 87",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_s87","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1080","zzhsp89","Seminarraum 89",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_s89","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1081","zzhsp90","Seminarraum 90",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_s90","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1082","zzhsp91","Seminarraum 91",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_s91","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1083","zzhsp92","Seminarraum 92",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_s92","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1084","zzhsp93","Seminarraum 93",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_s93","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1085","zzhsp94","Seminarraum 94",,,,"http://www.uni-koeln.de/uni/hoersaele/plaene/philos/philo.html?phil_s94","103","0",,"1","1","1","1","1",,,,"0",,,"0","0","1"
"1086","speiseroehrenkrebs","Speiseröhrenerkrankungen (Selbsthilfegruppe)",,"0221 - 5907186",,"http://www.uni-koeln.de/med-fak/speiseroehrenkrebs/","8a",NULL,,"1","0","0","0","1","speiseroehre-shg@uni-koeln.de",,,"0","med_speiseroehrenkrebs_n","med_speiseroehrenkrebs_a","4","70","1"
"1087","sozialrecht151","Zusatzräume Gebäude 151",,,,,"151",NULL,,"1","1","1","1","1",,,,"0",,,"2","0","1"
"1088","gradschoolbiological","Graduate School for Biological Sciences",,,,"http://www.gs-biosciences.uni-koeln.de/gsfbs_start.html","301","0","R 0.38","1","1","1","1","1","gs-biosciences@uni-koeln.de","/math-nat-fak/botanik/bot1/gsfbs",,"0","math_botanik_n","math_botanik_a","5","0","1"
"1089","colognecentercondensed","Cologne Center for Condensed Matter Research (C3MR)",,"0221 - 470 3275","0221 - 470 5144","http://www.c3mr.uni-koeln.de/","322d",NULL,,"1","0","0","0","1","klaus.meerholz@uni-koeln.de","/math-nat-fak/phchem/c3mr/",,"0",,,"5","0","1"
"1090","europgradschoolancient","European Graduate School for Ancient and Mediaeval Philosophy",,"0221-470 2391",,"http://www.egsamp.uni-koeln.de/","111",NULL,,"1","0","0","0","1","david.wirmer@uni-koeln.de",,,"0",,,"3","60","1"
"1091","internatidis","Internationale Forschungsstelle Disability Studies (iDiS)",,"0221 - 470 6891","0221 - 470 7794","http://idis.uni-koeln.de/","213",NULL,,"1","0","0","0","1","soziologie-heilpaedagogik@uni-koeln.de","/vol/www/projekt/idis/",,"0",,,"6","0","1"
