"287","informatikspeckenmeyer","Lehrstuhl Prof. Speckenmeyer",,"+49 221 470 89744","+49 221 470 89749","http://www.scale.uni-koeln.de/","133","6",,"1","1","1","1","1","eslamipour@informatik.uni-koeln.de",,,"9",,,"5","0","1"
"288","informationssystemelernprozess","Informationssysteme und Lernprozesse (ISLP), Forschungsgruppe",,,,"http://www.islp.uni-koeln.de/","221","2",,"0","0","0","0","1","dietrich.seibt@uni-koeln.de","/wiso-fak/islp",,"0","wiso_islp_n","wiso_islp_a","1","0","1"
"289","initiativen","Initiativen und Gruppen der Studierenden",,,,"http://www.portal.uni-koeln.de/divhochschulgruppen.html","331",NULL,,"0","1","0","1","1","j.mortag@verw.uni-koeln.de","/uni/",,"0",,,"0","9","1"
"290","initiativforumg","Initiativforum Generationenvertrag (IFG)",,"+49(0)221/470 3371","+49(0)221/470 6707","http://www.ifg.uni-koeln.de","332d","-1",,"0","0","0","0","1","rs-herchen@freenet.de","/zentral/senioren/ifg/",,"0","zent_senioren_n","zent_senioren_a","9","0","1"
"291","inneremed1","Innere Medizin I (Hämatologie und Onkologie)",,,"0221-478-5455","http://innere1.uk-koeln.de/",NULL,NULL,,"0","0","0","0","1",,,,"0",,,"4","0","1"
"292","inneremed2","Innere Medizin II",,,,"http://nephrologie.uk-koeln.de/kontakt-und-anfahrt",NULL,NULL,,"0","0","0","0","1",,,,"0",,,"4","0","1"
"293","inneremed3","Innere Medizin III (Kardiologie, Pneumologie, Angiologie und internistische Intensivmedizin)",,"0221-478-4503","0221-478-6275","https://kardiologie.uk-koeln.de/","40",NULL,,"0","0","0","0","1","erland.erdmann@uni-koeln.de",,,"0",,,"4","0","1"
"296","interkultur","Interkulturelle Studien (FiSt),Forschungsstelle",,"0221-470-6331","0221-470-4717","http://www.fist.uni-koeln.de/","216c","1","Block C","0","0","0","0","1","fist-koeln@gmx.de","/var/local/ukweb/fist/",,"1",,,"6","0","1"
"297","staatswiss8","Staatswiss. Lehrstuhl Prof. Wambach",,"0221 470 - 5822","0221 470 - 5024","http://www.wambach.uni-koeln.de/","102","4","Raum  4.217","1","1","1","1","1","u.buettner@wiso.uni-koeln.de","/wiso-fak/staatssem/",,"0","wiso_weber_n","wiso_weber_a","1","0","1"
"298","internationarecht","Internationales und ausländisches Privatrecht",,"0221-470-2228","0221-470-5129","http://www.ipr.uni-koeln.de/","202",NULL,,"0","0","0","0","1","ipr-institut@uni-koeln.de","/jur-fak/instipr/",NULL,"0","jur_instipr_n","jur_instipr_a","2","0","1"
"301","japanologie","Japanologie",,"0221 / 470-5442","0221 / 470-5448","http://www.japanologie.phil-fak.uni-koeln.de/","185",NULL,,"0","1","0","0","1","japanologie@uni-koeln.de","/var/local/ukweb/japanologie/",,"1",,,"3","0","1"
"302","jeanmonnet","Jean-Monnet-Lehrstuhl für Europäische Politik",,"0221 - 470 4131","0221 - 9402542","http://www.jeanmonnetchair.uni-koeln.de/","201",NULL,,"0","0","0","0","1","veronika.lamottke@uni-koeln.de","/wiso-fak/powi/wessels/",,"1","wiso_powi_wessels_n","wiso_powi_wessels_a","1","0","1"
"303","jeanuhrmacher","Jean Uhrmacher Institut für klinische HNO-Forschung",,"0221 / 478-97000","0221 / 478-97010","http://www.uhrmacherinstitut.de/","82",NULL,,"0","0","0","0","1","info@uhrmacherinstitut.de ",,,"0",,,"4","0","1"
"305","madrigalchor","Madrigalchor",,"02202-52449","02202 - 52449","http://www.madrigalchor-der-uni-koeln.de/",NULL,NULL,,"0","0","0","0","1","chorleiter@Kammerchor-der-Uni-Koeln.de",,,"9",,,"9","0","1"
"306","kanzler","Kanzler",,"0221-470-2236","0221-470-5134","http://verwaltung.uni-koeln.de/organisation/kanzler/","100",NULL,,"0","0","0","0","1","kanzler@verw.uni-koeln.de","/uni/",,"0",,,"9","0","1"
"308","katholgemeinde","Katholische Hochschulgemeinde",,"0221 - 47 69 2 0","0221 - 47 69 2 2","http://www.khgkoeln.de/","343",NULL,,"0","0","0","0","1","info@khgkoeln.de",,,"9",,,"0","9","1"
"309","katholseelsorge","Katholische Seelsorge",,"0221 - 478-4952","0221 - 478-5990","https://www.uk-koeln.de/patienten-besucher/unterstuetzung-training/seelsorge/","42",NULL,,"1","1","1","1","1","Katholische-Seelsorge@uk-koeln.de",,,"0",,,"4","0","1"
"310","katholtheophil","Lehramt Gymnasium/Gesamtschule/Berufskolleg und Magister",,"0221 / 470-2512","0221 / 94159-15","http://www.uni-koeln.de/phil-fak/kaththeol/","168",NULL,,"1","1","1","1","1","kath-theol@uni-koeln.de","/phil-fak/kaththeol/",,"0","phil_kaththeol_n","phil_kaththeol_a","3","0","1"
"311","katholtheoewf","Lehramt Grund-, Haupt-, Realschule und Sonderpädagogik",,"0221-470-2512","0221-94159-15","http://www.uni-koeln.de/phil-fak/kaththeol/","223",NULL,,"1","1","1","1","1","Maritta.Krudewig@uni-koeln.de",,,"0","phil_kaththeol_n","phil_kaththeol_a","3","0","1"
"312","kernphysik","Kernphysik",,"0221-470-2796","0221-470-5168","http://www.ikp.uni-koeln.de","321a",NULL,,"0","1","0","0","1","zell@ikp.uni-koeln.de",,,"0",,,"6","0","1"
"314","kieferorthopaedie","Kieferorthopädie",,"0221-478-4741","0221-478-96754","http://zahnklinik.uk-koeln.de/kieferorthopaedie","48",NULL,,"0","0","0","0","1","birgit.luhr@uk-koeln.de",,,"0",,,"4","0","1"
"316","kinderguni4","Kinderbetreuungsstätte Uni-Kids",,"0221 - 4061537",,"http://www.kstw.de/index.php?option=com_content&view=article&id=270&Itemid=133","213",NULL,,"1","1","1","1","1",,,,"0",,,"9","0","1"
"317","kindergaerten","Kindergärten und -tagesstätten",,,,"http://verwaltung.uni-koeln.de/abteilung21/content/studierende/studieren_mit_kind/index_ger.html",NULL,NULL,,"0","0","0","0","1",,"/uni/",,"0",,,"9","0","1"
"318","kinderkardio","Kinderkardiologie (Pädiatrische Kardiologie)",,,,"https://kinderkardiologie.uk-koeln.de/","40","2",,"0","0","0","0","1",,,,"0",,,"4","0","1"
"320","kindernephro","Kindernephrologie",,,,"http://kinderklinik.uk-koeln.de/de/klinik-schwerpunkte/paediatrische-nephrologie","26","1",,"0","0","0","0","1",,,,"0",,,"4","0","1"
"321","kinderneuro","Kinderneurologie",,"+49 221 478-4359 ","+49 221 478-4635","https://kinderklinik.uk-koeln.de/erkrankungen-therapien/neuropaediatrie/","26a",NULL,,"0","0","0","0","1","kinderneurologie@uk-koeln.de",,,"0",,,"4","0","1"
"322","kinderguni3","Kindertagesstätte (Universitäts-Klinikum)",,"0221 - 478 5301","0221 - 478 3509","http://intranet.uk-koeln.de/unternehmensbereiche/gb-personal/elterninformationen/kita/","55",NULL,,"1","1","1","1","1","kindertagesstaette@uk-koeln.de",,,"9",,,"4","0","1"
"323","kindergstadt1","Kindertagesstätte der Stadt Köln",,"0221 - 41 49 30",,,"128",NULL,,"1","0","1","1","1",,,,"0",,,"9","0","1"
"324","kindergph","Kindertagesstätte PH e.V.",,"02 21- 40 48 02",,"http://www.uni-koeln.de/extern/kita/","216a","0",,"1","1","1","1","1",,"/extern/kita/",,"0","extern_kita_n","extern_kita_a","9","0","1"
"325","kinderonkologie","Kinderonkologie",,,,"https://kinderklinik.uk-koeln.de/erkrankungen-therapien/kinderonkologie-und-haematologie/","26b",NULL,,"1","1","0","0","1",,,,"0",,,"4","0","1"
"326","kinderpneumologie","Pneumologie",,,,"https://kinderklinik.uk-koeln.de/erkrankungen-therapien/pneumologie-allergologie/","10",NULL,,"1","0","1","0","1",,,,"0",,,"4","0","1"
"327","kinderpoli","Spezialambulanzen und Allgemeine Poliklinik ",,,,"https://kinderklinik.uk-koeln.de/klinik/ambulante-behandlung/","26a","1",,"1","1","1","1","1",,,,"0",,,"4","0","1"
"328","kindersaeugling","Säuglingsstation",,,,"https://kinderklinik.uk-koeln.de/klinik/stationaerer-aufenthalt/","47","6",,"1","1","1","1","1",,,,"0",,,"4","0","1"
"329","kinderstation1","Station Kinder I",,,,,"26b","1",,"1","1","1","1","1",,,,"0",,,"4","0","1"
"330","kinderstation2","Station Kinder II",,,,,"10","1",,"1","1","1","1","1",,,,"0",,,"4","0","1"
"331","professionalcenter","ProfessionalCenter",,"0221-470-5681","0221-470-5081","http://www.professionalcenter.uni-koeln.de/","102","1",,"0","0","0","0","1","professionalcenter@uni-koeln.de","/vol/www/projekt/pc/",,"1",,,"9","0","1"
"332","professionalcenterphil","Coaching-Büro Philosphikum",,,,,"103","2",,"1","1","1","1","1","professionalcenter@uni-koeln.de",,,"0",,,"9","0","1"
"335","kirchenrecht","Kirchenrecht und rheinische Kirchenrechtsgeschichte",,"0221-470-3777","0221-470-6332","http://www.institut-kirchenrecht.de/","100","0","Bauteil 7","0","0","0","0","1","kirchenrecht@uni-koeln.de","/jur-fak/instkirr",,"0","jur_instkirr_n","jur_instkirr_a","2","0","1"
"336","klassphil","Klassische Philologie (Latinistik und Gräzistik)",,"0221 - 470 - 2357","0221 - 470 - 5931","http://www.uni-koeln.de/phil-fak/ifa/klassphil/","103","5",,"0","1","0","0","1","britta.mardak@uni-koeln.de","/phil-fak/ifa/klassphil/",,"0","phil_ifa_klassphil_n","phil_ifa_klassphil_a","3","0","1"
"337","klausurenkurs","Klausurenkurs",,"0221- 470-6644","0221- 470-6645","http://www.uni-koeln.de/jur-fak/klausurenkurs/","100","2","Bauteil 9","0","0","0","0","1","jura-klausurenkurs@uni-koeln.de","/jur-fak/klausurenkurs/",,"0","jur_klausurenkurs_n","jur_klausurenkurs_a","2","0","1"
"338","klinchem","Klinische Chemie",,"0221-478-5290","0221-478-5273","http://klinische-chemie.uk-koeln.de/","13","3",,"0","0","0","0","1","Klinische-Chemie@uk-koeln.de",,,"0",,,"4","0","1"
"339","klinpsych","Klinische Psychologie und Psychotherapie",,"0221-470-5809","0221-470-5034","http://www.hf.uni-koeln.de/30331",NULL,NULL,,"0","0","0","0","1","a.rieschl@psychotraumatologie.de","/phil-fak/psych/klin/",,"0","phil_psych_klin_n","phil_psych_klin_a","6","0","1"
"341","klinrz0","Leitung",,,,,"5","3",,"1","1","1","1","1",,,,"0",,,"4","0","1"
"342","klinrz1","IT-Anwendungen",,"0221 478-6595","0221 478-7913",,"5","2",,"1","1","1","1","1","zik-direktion@uk-koeln.de",,,"0",,,"4","0","1"
"343","klinrz2","IT-Betrieb",,"0221 478-88025","0221 478-3788",,"5","2",,"1","1","1","1","1","it-betrieb@uk-koeln.de",,,"0",,,"4","0","1"
"344","klinrz3","IT-Bereitstellung (Netzwerk und Kommunikation)",,"0221 478-88000","0221 478-5999",,"57",NULL,,"1","1","1","1","1","it-bereitstellung@uk-koeln.de",,,"0",,,"4","0","1"
"347","koelnfortune","Köln Fortune",,"+49-(0)221-478-89056","0221 - 478 3560","https://medfak.uni-koeln.de/19728.html","42",NULL,,"0","0","0","0","1","med-dekanat@uk-koeln.de",,,"0",,,"4","0","1"
"349","staatswisskoelnlabwifo","Staatswiss. Lehrstuhl Prof. Rockenbach",,"+49 (0) 221 470 8663","+49 (0) 221 470 8668","http://www.behavecon.uni-koeln.de/15033.html","102","4","Raum 4.208","0","0","0","0","1","   nina.zimmermann@uni-koeln.de",,,"1",,,"1","0","1"
"350","koelnstw","Kölner Studierendenwerk",,"0221-942-65-0","0221-94265-115","http://www.kstw.de/","331",NULL,,"0","0","0","0","1","info@kstw.de",,,"9",,,"9","0","1"
"351","kommunikationshilfe","Kommunikationshilfe für schwerstbehinderte Menschen (Beratungsstelle)",,"0221 - 470 5578","0221 - 470 2158","http://hf.uni-koeln.de/blog/fkm-mbk/","221","2",,"0","0","0","0","1","fkm-info@uni-koeln.de","/hp-fak/ber_kom/",,"0","hp_ber_kom_n","hp_ber_kom_a","6","0","1"
"352","koordstgasthoerer","Koordinierungsstelle für das Gasthörer- und Seniorenstudium",,"0221-470-6298","0221-470-5934","http://www.koost.uni-koeln.de/gasthoerersenioren.html","332d",NULL,,"1","0","0","0","1","senioren-studium@uni-koeln.de","/zentral/senioren/",,"0","zent_senioren_n","zent_senioren_a","9","0","1"
"353","zentrumklinischestudien","Zentrum für klinische Studien Köln (ZKS Köln)",,,,"http://zks.uni-koeln.de/","712",NULL,,"0","0","0","0","1","info@zks-koeln.de",,,"9",,,"4","0","1"
"356","kriminolog","Kriminologie",,"0221-470-4281","0221-470-5147","http://www.uni-koeln.de/jur-fak/krimfor/index.html","100","-1","Bauteil 5","0","0","0","0","1","institut-kriminologie@uni-koeln.de","/jur-fak/krimfor/",,"0","jur_krimfor_n","jur_krimfor_a","2","0","1"
"358","kristall","Mineralogie / Kristallographie",,"0221-470-3194","0221-470-4963","http://www.kristallographie.uni-koeln.de/","310b",NULL,,"0","0","0","0","1","marion.moellering@uni-koeln.de","/math-nat-fak/kristall/",,"0","math_kristall_n","math_kristall_a","5","0","1"
"360","kunstdidaktik","Kunst und ihre Didaktik",,"0221 - 470 4707","0221 - 470 4716","http://www.hf.uni-koeln.de/30337","216c","0","Block C","1","1","0","0","1","n.bock@uni-koeln.de",,,"0","ew_kunst_n","ew_kunst_a","6","0","1"
"362","kunsthist","Kunsthistorisches Institut (KHI)",,"0221-470-2362","0221-470-5044","http://khi.phil-fak.uni-koeln.de/",NULL,NULL,,"0","0","0","0","1","elke.herberhold@uni-koeln.de","/phil-fak/khi/",,"0","phil_khi_n","phil_khi_a","3","0","1"
"364","leasing","Leasing, Forschungsinstitut",,"0221-470-4479","0221-470-2305","http://www.leasing.uni-koeln.de/13970.html","101a","6",,"0","0","0","0","1","leasing@wiso.uni-koeln.de",,,"0",,,"1","0","1"
"365","lebenswert","Lebenswert e.V.",,"0221 - 478-6478",,"http://www.vereinlebenswert.de/kontakt/index.php","760",NULL,,"0","0","0","0","1","elke.jakobs@uk-koeln.de",,,"9",,,"4","0","1"
"368","lehrerbz","Lehrerbildungszentrum (ZfL)",,"0221 - 470 2003","0221 - 470 2004","http://www.lbz.uni-koeln.de/","216","3",,"0","0","0","0","1","andrea.waege@uni-koeln.de","/var/local/ukweb/lbz/",,"1",,,"9","0","1"
"369","zentrummkth","Vergleichende Medizin (Tierhaltungsnetzwerk)",,"0221 - 478 3887","0221 - 478 3984",,"66",NULL,,"1","1","1","1","1",,,,"0",,,"4","0","1"
"370","sondererziehunglernbehindert","Sonderpädagogik und Rehabilitation bei Lernstörungen",,"0221 - 470-5538","0221 - 470 2148","http://www.hf.uni-koeln.de/30038","221","3",,"0","1","0","0","1","janet.mester@hrf.uni-koeln.de",,,"0",,,"6","0","1"
"371","aleki","ALEKI - Arbeitsstelle für Kinder- und Jugendmedienforschung",,"0221-470-4069","0221-470-5197","http://www.aleki.uni-koeln.de/","413",NULL,,"0","0","0","0","1","lesebar@gmx.de","/phil-fak/deutsch/aleki/",,"0","ew_deutsch_aleki_n","ew_deutsch_aleki_a","3","0","1"
"372","linguistik","Linguistik",,,,"http://ifl.phil-fak.uni-koeln.de/",NULL,NULL,,"0","0","0","0","1",,"/phil-fak/ifl/",,"0","phil_ifl_n","phil_ifl_a","3","0","1"
"373","luftweltraumrecht","Luft- und Weltraumrecht",,"0221-470-2337","0221-470-4968","http://www.ilwr.de/","100","0","Bauteil 7","0","0","0","0","1","Sekretariat-Hobe@uni-koeln.de",,,"9",,,"2","0","1"
"376","marktforschg","Marketing und Marktforschung",,"+49 (221) 470 8675","+49 (221) 470 8677","http://www.marketing.uni-koeln.de","101a","4","Zimmer 413","1","1","0","0","1","marketing@wiso.uni-koeln.de",,,"0",,,"1","0","1"
"377","martinbuber","Martin-Buber Institut für Judaistik",,"0221-470-2989","0221-470-5065","http://www.uni-koeln.de/phil-fak/juda/","115",NULL,,"0","0","0","0","1","christiane.kaduk@uni-koeln.de","/phil-fak/juda/",,"0","phil_juda_n","phil_juda_a","3","0","1"
"378","matheewf","Mathematik und ihre Didaktik",,"0221-470-4749","0221-470-4985","http://www.mathedidaktik.uni-koeln.de/","216c","2","Block C","0","0","0","0","1","seminar-mathematik@uni-koeln.de","/math-nat-fak/didaktiken/mathe/",,"0","ew_mathe_n","ew_mathe_a","5","0","1"
"379","mathestat","Mathematische Statistik",,,,"http://www.mi.uni-koeln.de/mitarbeiter/forschungsbereiche_de.html","162",NULL,,"1","1","1","1","1",,,NULL,"0",,,"5","0","1"
"380","matheinst","Mathematisches Institut",,"0221-470-2275",,"http://www.mi.uni-koeln.de/","162",NULL,,"0","0","0","0","1","bauer@math.uni-koeln.de",,NULL,"9",,,"5","0","1"
"381","maxplanckneurol","Max Planck Institut für Neurologische Forschung",,"0221 - 4726 0","0221 - 4726 298","http://www.mpin-koeln.mpg.de/","19",NULL,,"1","0","0","0","1","baaske@nf.mpg.de",,,"0",,,"0","79","1"
"382","medienklutur","Medienkulturwissenschaft",,,,"http://phil-fak.uni-koeln.de/ma_medienkulturwissenschaft.html","103",NULL,,"0","0","0","0","1",,"/phil-fak/mkw/",,"0","phil_mkw_n","phil_mkw_a","3","0","1"
"383","buergrurheberrecht","Bürgerliches Recht mit Urheberrecht, Gewerblichen Rechtsschutz, Neue Medien und Wirtschaftsrecht",,"0221/470-8364","0221/470-8365 ","http://www.medienrecht.jura.uni-koeln.de/3936.html","102","2",,"1","1","0","0","1","medienrecht@uni-koeln.de","/jur-fak/medrziv/",,"0","jur_medrziv_n","jur_medrziv_a","2","0","1"
"384","medienwiss","Medienwissenschaftliches Lehr- und Forschungszentrum (MLFZ)",,"0221-470-6163","0221-470-1365 ","http://www.mlfz.uni-koeln.de/","335",NULL,,"0","0","0","0","1","mlfz@wiso.uni-koeln.de","/vol/www/projekt/mlfz/",,"1",,,"1","0","1"
"386","medizinmikrobio","Medizinische Mikrobiologie, Immunologie und Hygiene",,"0221-478-32100","0221-478-32134","http://www.uni-koeln.de/med-fak/immh/",NULL,NULL,,"0","0","0","0","1","MIH@uk-koeln.de","/med-fak/immh/",,"0","med_immh_n","med_immh_a","4","0","1"
"388","medsoziologie","Medizinsoziologie, Versorgungsforschung und Rehabilitationswissenschaft (IMVR)",,"0221 - 478 97101","0221 - 478 97118","http://www.imvr.uni-koeln.de/","822",NULL,,"1","0","0","0","1","anja.kirsch@uk-koeln.de",,,"0",,,"8","0","1"
"389","medizinstatistik","Medizinische Statistik und Bioinformatik (IMSB)",,"0221-478-6501","0221-478-6520","http://imsieweb.uni-koeln.de/","55",NULL,,"0","0","0","0","1","imsb-kontakt@uni-koeln.de",,,"0",,,"4","0","1"
"393","mensamed","Mensa Robert-Koch-Str.",,,,"http://www.kstw.de/index.php?option=com_content&view=article&id=326&Itemid=158","49",NULL,,"1","1","1","1","1",,,,"9",,,"9","0","1"
"394","mensen","Mensen",,,,"http://www.kstw.de/index.php?option=com_content&view=article&id=180&Itemid=120",NULL,NULL,,"0","0","0","0","1","kobielski@kstw.de",,,"0",,,"9","0","1"
"395","messewirtschaft","Messewirtschaft und Distributionsforschung",,"0221-470-4317","0221-470-5007","http://www.messe.uni-koeln.de/","101a","3",,"0","0","0","0","1","messe-webmaster@wiso.uni-koeln.de","/wiso-fak/messe/",,"0","wiso_messe_n","wiso_messe_a","1","0","1"
"396","meteorologie","Meteorologie",,"0221-470-3682","0221-470-5161","http://www.geomet.uni-koeln.de/","410",NULL,,"0","0","0","0","1","janzen@meteo.uni-koeln.de","/math-nat-fak/geomet/meteo",,"0","math_geomet_meteo_n","math_geomet_meteo_a","5","0","1"
"397","psychmeth","Psychologische Methodenlehre und Experimentelle Psychologie",,"0221 - 470 6592","0221 - 470-7089","http://www.psych-methoden.uni-koeln.de/","211","3",,"0","1","0","0","1","monika.wegener@uni-koeln.de","/phil-fak/psych/methoden/",,"0","phil_psych_meth_n","phil_psych_meth_a","6","0","1"
"398","mineralogie","Mineralogie und Geochemie",,"0221-470-5616","0221-470-5199","http://www.geologie.uni-koeln.de/752.html","310b",NULL,,"1","1","0","0","1",,"/math-nat-fak/geomin/",,"0","math_geomin_n","math_geomin_a","5","0","1"
"399","mittellatein","Mittellateinische Abteilung",,"0221-470-2520","0221-470-5931","http://www.uni-koeln.de/phil-fak/ifa/mtl/","103","5",,"0","1","0","0","1","b.overmann@uni-koeln.de","/phil-fak/ifa/mtl/",,"0","phil_ifa_mtl_n","phil_ifa_mtl_a","3","0","1"
"400","chinastudien","China-Studien",,"0221-470 5401","0221- 470 5406","http://www.china.uni-koeln.de/","185",NULL,,"0","1","0","0","1","china.studien@uni-koeln.de","/phil-fak/ostas",,"0","phil_ostas_n","phil_ostas_a","3","0","1"
"401","molekulneuro","Molekulare Neuroforschung, Laboratorium",,"0221-478-6881","0221-478-6882","http://neuroforschung-zmmk.uni-koeln.de/","44",NULL,,"0","0","0","0","1",,"/med-fak/biochemie/biomed3/",,"0","med_biochemie_n","med_biochemie_a","4","0","1"
"402","mtla","Schule für Medizinisch-technische Laboratoriumsassistenten (MTLA) ",,"+49 221 478-32056",,"http://pflege.uk-koeln.de/ausbildung/mtla/","612",NULL,,"1","0","0","0","1","mta-schule@uk-koeln.de",,,"0",,,"4","0","1"
"403","mtla1","Mikrobiologie",,,,,"612",NULL,,"1","1","1","1","1",,,NULL,"0",,,"4","0","1"
"404","mtla2","Gynäkologie",,,,,"47",NULL,,"1","1","1","1","1",,,,"0",,,"4","0","1"
"405","mtla3","Histologie",,,,,"35",NULL,,"1","1","1","1","1",,,,"0",,,"4","0","1"
"406","mtla4","Klinische Chemie / Hämatologie",,,,,NULL,"3",,"1","1","1","1","1",,,,"0",,,"4","0","1"
"408","mundkgchirurgie","Mund-, Kiefer-, Gesichtschirurgie",,"0221 - 478 96555","0221 - 478 5774","http://zahnklinik.uk-koeln.de/mund-kiefer-gesichtschirurgie","8d",NULL,,"0","0","0","0","1",,,,"0",,,"4","0","1"
"409","musikewf","Musikpädagogik",,"0221-470-4664","0221-470-5967","http://www.hf.uni-koeln.de/30338","216a","3",,"0","0","0","0","1","l.kizina@uni-koeln.de","/ew-fak/Mus_did/",,"0","ew_mus_did_n","ew_mus_did_a","6","0","1"
"410","ethnomusik","Europäische Musikethnologie",,"0221-470-5267","0221-470-6719","http://www.uni-koeln.de/ew-fak/Mus_volk/index.htm","216d","-1","Zugang über die Treppe vor der Turnhalle","0","0","0","0","1","IfMV@uni-koeln.de","/ew-fak/Mus_volk/",,"0","ew_mus_volk_n","ew_mus_volk_a","6","0","1"
"411","musikinst","Musikwissenschaftliches Institut",,"0221-470-2249","0221-470-4964","http://musikwissenschaft.phil-fak.uni-koeln.de/","100","3","Bauteil 1, 302","0","0","0","0","1","birgit.klemann@uni-koeln.de","/phil-fak/muwi/",,"0","phil_muwi_n","phil_muwi_a","3","0","1"
"414","netzwerkmedien","Netzwerk Medien",,"0221-470-6895","0221-470-5569","http://www.hf.uni-koeln.de/4000","213",NULL,,"0","0","0","0","1","udo.kullik@uni-koeln.de",,,"9",,,"6","0","1"
"415","netzwerkmediencip","PC-Pool (DP Heilpädagogik)",,,,"http://www.hf.uni-koeln.de/31212","213","0",,"1","1","1","1","1",,,,"0",,,"6","0","1"
"416","netzwerkmedienlern","Lernwerkstatt",,"0221/470-6483",,"http://www.hf.uni-koeln.de/30407","221","1",,"1","1","1","1","1","lernwerkstatt-hpf@uni-koeln.de",,,"9",,,"6","0","1"
"418","neueprivatrecht","Neuere Privatrechtsgeschichte, Deutsche und Rheinische Rechtsgeschichte",,"0221-941857-0","0221-415133","http://www.uni-koeln.de/jur-fak/inp/","152",NULL,,"0","0","0","0","1","inge.wiedemann@uni-koeln.de","/jur-fak/inp/",,"0","jur_inp_n","jur_inp_a","2","0","1"
"420","neurologie","Neurologie",,"0221-478-4015","0221-478-5669","http://neurologie-psychiatrie.uk-koeln.de/neurologie","30",NULL,,"0","0","0","0","1","martina.schuetteler@uk-koeln.de","/med-fak/neurologie/",,"0","med_neurologie_n","med_neurologie_a","4","0","1"
"421","neuropathologie","Neuropathologie",,"0221-478 5265","0221-478 7237","http://pathologie-neuropathologie.uk-koeln.de/institut-fuer-neuropathologie","8e",NULL,,"0","0","0","0","1","neuropatho@uni-koeln.de",,,"0",,,"4","0","1"
"422","neurophys","Neurophysiologie",,"0221-478-6960","0221-478-6965","http://physiologie.uni-koeln.de/21679.html","45",NULL,,"0","0","0","0","1",,"/med-fak/physiologie/np/",,"0","med_physiologie_n","med_physiologie_a","4","0","1"
"423","neurowisshpf","Neurowissenschaften und Rehabilitation",,"0221 - 470 4637","0221 - 470 5123","http://www.hf.uni-koeln.de/30064","211","2",,"0","0","0","0","1","S.Samad-Tari@uni-koeln.de",,,"0",,,"6","0","1"
"424","niederlandphil","Niederländische Philologie (Niederlandistik)",,"0221-470-4161",,"http://www.niederlandistik.uni-koeln.de/","802",NULL,,"0","0","0","0","1","niederlandistik@uni-koeln.de","/var/local/typo3/niederlandistik",,"0","phil_nl_n","phil_nl_a","3","0","1"
"425","skandinavistik","Skandinavistik/Fennistik",,"0221-470-4115","0221-470-5987","http://skanfen.phil-fak.uni-koeln.de/","103","3",,"0","0","0","0","1","skan-fen@uni-koeln.de","/phil-fak/nordisch/",,"0","phil_nordisch_n","phil_nordisch_a","3","0","1"
"426","notfall","Notfallaufnahme",,,,,"8a",NULL,,"0","0","1","0","1",,,NULL,"0",,,"4","0","1"
"427","nuklearch","Nuklearchemie",,"0221-470-3219","0221-470-6703","http://www.uni-koeln.de/math-nat-fak/nukchem/","312",NULL,,"0","1","0","0","1","ulrich.herpers@uni-koeln.de","/math-nat-fak/nukchem/",,"0","math_nukchem_n","math_nukchem_a","5","0","1"
"428","nuklearmed","Nuklearmedizin",,"0221-478-4052",,"http://nuklearmedizin.uk-koeln.de/","60",NULL,,"0","0","0","0","1","nuklearmedizin@uk-koeln.de",,,"0",,,"4","0","1"
"429","numismatik","Numismatik",,,,"http://www.uni-koeln.de/phil-fak/ifa/Numismatik/NumismatikIndex.html","103","5",,"1","1","0","0","1","a.geissen@uni-koeln.de","/phil-fak/ifa/Numismatik/",,"0",,,"3","0","1"
"430","oeffrechteuropa","Öffentliches Recht, Medienrecht und Kommunikationsrecht",,"0221/470-8355","0221/470-8361 ","http://www.medienrecht.jura.uni-koeln.de/lehrstuhlhain_startseite.html","102","2","Raum 2.323","0","0","0","0","1","HuebnerE@uni-koeln.de","/jur-fak/instmedr/",,"0","jur_medrziv_n","jur_medrziv_a","2","0","1"
"431","oeffrechtverw","Öffentliches Recht und Verwaltungslehre",,"0221-470-5626","0221-470-5126","http://www.jura.uni-koeln.de/index.php?id=624","100","1","Bauteil 7","0","0","0","0","1","inst-oerv@uni-koeln.de","/jur-fak/instoerv/",,"0","jur_instoerv_n","jur_instoerv_a","2","0","1"
"432","oeffrechtvoelker","Öffentliches Recht, Völker- und Europarecht",,"0221-470-3875","0221-470-5895","http://www.uni-koeln.de/jur-fak/schoebener/","202",NULL,,"0","0","0","0","1","info@oeffentliches-recht.org","/jur-fak/schoebener/",,"0","jur_instvolk_n","jur_instvolk_a","2","0","1"
"433","orgachem","Organische Chemie",,"0221-470-5753","0221-470-3064","http://www.chemie.uni-koeln.de/p_oc.html","322c",NULL,,"0","1","0","0","1","anja.bitners@uni-koeln.de","/math-nat-fak/orgchem/",,"0","math_orgchem_n","math_orgchem_a","5","0","1"
"434","orient","Orientalisches Seminar",,"0221-470-3762","0221-470-5043","http://www.uni-koeln.de/phil-fak/orient/","125b",NULL,,"0","0","0","0","1","Walburga.Stork@Uni-Koeln.de","/phil-fak/orient/",,"0","phil_orient_n","phil_orient_a","3","0","1"
"435","orthopaedie","Orthopädie und Unfallchirurgie",,"0221-478-4600","0221-478-7045","http://orthopaedie-unfallchirurgie.uk-koeln.de/","43",NULL,,"0","0","0","0","1","caroline.richert@uk-koeln.de",,,"0",,,"4","0","1"
